title,video_id,url
LEGO Instructions - Seasonal - 40864 - Fortune Master - Chinese Traditional Festival,kO2uLeCPs58,https://www.youtube.com/watch?v=kO2uLeCPs58
LEGO Instructions - Seasonal - 40779 - Year of the Horse - Chinese Traditional Festival,Bli18x8ikho,https://www.youtube.com/watch?v=Bli18x8ikho
LEGO Instructions - Seasonal - 80118 - Fortune Firecracker - Chinese Traditional Festival,2clVd3nE_eU,https://www.youtube.com/watch?v=2clVd3nE_eU
LEGO Instructions - Speed Champions - 77252 - APXGP Team Race Car - F1 The Movie,NghQz1IItu4,https://www.youtube.com/watch?v=NghQz1IItu4
LEGO Instructions - Speed Champions - 77253 - Bugatti Vision Gran Turismo - Bugatti,9IPvAE2Edpg,https://www.youtube.com/watch?v=9IPvAE2Edpg
LEGO Instructions - Speed Champions - 77254 - Ferrari SF90 XX Stradale - Ferrari,ZDfWyRkqR_c,https://www.youtube.com/watch?v=ZDfWyRkqR_c
LEGO Instructions - Speed Champions - 77255 - Lightning McQueen - Disney,sdBbfCsSAWE,https://www.youtube.com/watch?v=sdBbfCsSAWE
LEGO Instructions - Sonic the Hedgehog - 77117 - Sonic: Speedster Lightning,YwJjgEtUN-4,https://www.youtube.com/watch?v=YwJjgEtUN-4
LEGO Instructions - City - 30719 - Go-Kart Racer - Racing,jmMKS7WRJj8,https://www.youtube.com/watch?v=jmMKS7WRJj8
LEGO Instructions - City - 60483 - Loader - Rides,zB70hWaaozg,https://www.youtube.com/watch?v=zB70hWaaozg
LEGO Instructions - City - 60484 - Gaming Car - Rides,UkyPPPQFWzg,https://www.youtube.com/watch?v=UkyPPPQFWzg
LEGO Instructions - City - 60482 - Fire Engine - Rides,A9dHBGEeCuY,https://www.youtube.com/watch?v=A9dHBGEeCuY
LEGO Instructions - City - 60481 - Police Truck - Rides,18egrc10RFE,https://www.youtube.com/watch?v=18egrc10RFE
LEGO Instructions - City - 60485 - Hot Rod - Racing,vG3LZ2edNuE,https://www.youtube.com/watch?v=vG3LZ2edNuE
LEGO Instructions - City - 60491 - Motorcycle Transporter - Traffic (Book 1),lFwyJhE6vTQ,https://www.youtube.com/watch?v=lFwyJhE6vTQ
LEGO Instructions - City - 60491 - Motorcycle Transporter - Traffic (Book 2),GBKpiZrWRu0,https://www.youtube.com/watch?v=GBKpiZrWRu0
LEGO Instructions - City - 60491 - Motorcycle Transporter - Traffic,Le4-0v38VjE,https://www.youtube.com/watch?v=Le4-0v38VjE
LEGO Instructions - City - 60486 - EV Supercar - Traffic,jBm4MS0aU9A,https://www.youtube.com/watch?v=jBm4MS0aU9A
LEGO Instructions - City - 60487 - Yellow Taxi - Traffic,V7K3QiEN7Rs,https://www.youtube.com/watch?v=V7K3QiEN7Rs
LEGO Instructions - City - 60479 - Police Prisoner Transport Van - Police,TBXWQDXBu00,https://www.youtube.com/watch?v=TBXWQDXBu00
LEGO Instructions - City - 60488 - Fries Food Truck - Traffic (Book 2),trN7dFLm3zU,https://www.youtube.com/watch?v=trN7dFLm3zU
LEGO Instructions - City - 60488 - Fries Food Truck - Traffic (All Books),feROvqJDtF8,https://www.youtube.com/watch?v=feROvqJDtF8
LEGO Instructions - City - 60489 - Jet vs. Car - Racing (Book 1),gCqJGoXWOTo,https://www.youtube.com/watch?v=gCqJGoXWOTo
LEGO Instructions - City - 60489 - Jet vs. Car - Racing (Book 2),lrNkQ2fvaAI,https://www.youtube.com/watch?v=lrNkQ2fvaAI
LEGO Instructions - City - 60489 - Jet vs. Car - Racing,5xBfn29mzPM,https://www.youtube.com/watch?v=5xBfn29mzPM
LEGO Instructions - City - 60490 - Snowplough - Traffic,J8byJiR-DW4,https://www.youtube.com/watch?v=J8byJiR-DW4
LEGO Instructions - City - 60500 - The LEGO Van - Traffic,ohD8-aHfz60,https://www.youtube.com/watch?v=ohD8-aHfz60
LEGO Instructions - City - 60478 - Cement Mixer - Construction,w6ggM_T5T-M,https://www.youtube.com/watch?v=w6ggM_T5T-M
LEGO Instructions - City - 60495 - Recycling Truck - Traffic,df2pRn4gJZM,https://www.youtube.com/watch?v=df2pRn4gJZM
LEGO Instructions - City - 60503 - Coast Guard Helicopter - Coast Guard,OmfTOdPT44E,https://www.youtube.com/watch?v=OmfTOdPT44E
LEGO Instructions - City - 60499 - Airport Fire Engine - Airport,b3fBWZ87txA,https://www.youtube.com/watch?v=b3fBWZ87txA
LEGO Instructions - City - 60504 - Coast Guard Rescue Boat - Coast Guard (Book 1),JDbTuIut2Dc,https://www.youtube.com/watch?v=JDbTuIut2Dc
LEGO Instructions - City - 60504 - Coast Guard Rescue Boat - Coast Guard (Book 2),zr4Iu9vaz1A,https://www.youtube.com/watch?v=zr4Iu9vaz1A
LEGO Instructions - City - 60504 - Coast Guard Rescue Boat - Coast Guard (All Books),XQjfIa5w6x8,https://www.youtube.com/watch?v=XQjfIa5w6x8
LEGO Instructions - City - 60502 - Airport with Airplane - Airport (Book 1),xGryBTCVwNY,https://www.youtube.com/watch?v=xGryBTCVwNY
LEGO Instructions - City - 60502 - Airport with Airplane - Airport (Book 2),PdrwRW9GD5A,https://www.youtube.com/watch?v=PdrwRW9GD5A
LEGO Instructions - City - 60502 - Airport with Airplane - Airport (Book 3),q-9e3sIsls8,https://www.youtube.com/watch?v=q-9e3sIsls8
LEGO Instructions - City - 60502 - Airport with Airplane - Airport (Book 4),rMQGdAl6UmM,https://www.youtube.com/watch?v=rMQGdAl6UmM
LEGO Instructions - City - 60502 - Airport with Airplane - Airport (All Books),uo5yUtFsXVM,https://www.youtube.com/watch?v=uo5yUtFsXVM
"LEGO Instructions - City - 60505 - Airplane, Service Truck & Hovercraft Remix - Mix & Match (Book 1)",YR2fWrarkLw,https://www.youtube.com/watch?v=YR2fWrarkLw
"LEGO Instructions - City - 60505 - Airplane, Service Truck & Hovercraft Remix - Mix & Match (Book 2)",H80uz8SabYw,https://www.youtube.com/watch?v=H80uz8SabYw
LEGO Instructions - Icons - 11371 - Shopping Street - Modular Buildings Collection,6rHMlzTG3MA,https://www.youtube.com/watch?v=6rHMlzTG3MA
LEGO Instructions - Icons - 11372 - Autumn Cottage Garden - Gardens of the World,3HKH-zSuvww,https://www.youtube.com/watch?v=3HKH-zSuvww
LEGO Instructions - Icons - 40891 - Stranger Things: WSQK Radio Station - Stranger Things,MDGzZCctJX4,https://www.youtube.com/watch?v=MDGzZCctJX4
LEGO Instructions - Icons - 40913 - Vintage Parade Car - Promotional,qbW5mnTNqm4,https://www.youtube.com/watch?v=qbW5mnTNqm4
LEGO Instructions - Ninjago - 30723 - Cole's Car - Rise of the Snakes,DSyI9KVSUIc,https://www.youtube.com/watch?v=DSyI9KVSUIc
LEGO Instructions - Ninjago - 71849 - Nya vs. Mutation Monster Spinner - Monster Spinners,akbsGNgfzZE,https://www.youtube.com/watch?v=akbsGNgfzZE
LEGO Instructions - Ninjago - 71850 - Lloyd vs. Earth Monster Spinner - Monster Spinners,eBH4O0wbqd0,https://www.youtube.com/watch?v=eBH4O0wbqd0
LEGO Instructions - Ninjago - 71854 - Cole's Mission Mech - Dragons Rising Season 4,nSMkjCr1KFA,https://www.youtube.com/watch?v=nSMkjCr1KFA
LEGO Instructions - Ninjago - 71855 - Ninja Dragon Riyu's Battle - Dragons Rising Season 4,MhXXEv6pxqo,https://www.youtube.com/watch?v=MhXXEv6pxqo
LEGO Instructions - Ninjago - 71856 - Jay's Transforming Car - Dragons Rising Season 4,0MO2sMgpJGQ,https://www.youtube.com/watch?v=0MO2sMgpJGQ
LEGO Instructions - Ninjago - 71858 - Four Weapons Blacksmith - Pilot Season,o__CRaha1yA,https://www.youtube.com/watch?v=o__CRaha1yA
LEGO Instructions - Ninjago - 71859 - The Dragon of Life - Dragons Rising Season 4 (Book 1),MSuS4pIOAaE,https://www.youtube.com/watch?v=MSuS4pIOAaE
LEGO Instructions - Ninjago - 71859 - The Dragon of Life - Dragons Rising Season 4 (Book 2),Rn9lB3rZnGk,https://www.youtube.com/watch?v=Rn9lB3rZnGk
LEGO Instructions - Ninjago - 71859 - The Dragon of Life - Dragons Rising Season 4 (All Books),SEz6lnwZMnQ,https://www.youtube.com/watch?v=SEz6lnwZMnQ
LEGO Instructions - Ninjago - 71861 - The Old Town - Legacy (Book 1),iU3oqSp_FWk,https://www.youtube.com/watch?v=iU3oqSp_FWk
LEGO Instructions - Ninjago - 71861 - The Old Town - Legacy (Book 2),YnwUhY1-l0I,https://www.youtube.com/watch?v=YnwUhY1-l0I
LEGO Instructions - Ninjago - 71861 - The Old Town - Legacy (Book 4),rAOBc9GZnow,https://www.youtube.com/watch?v=rAOBc9GZnow
LEGO Instructions - Art - 31218 - Japanese Cherry Blossom Landscape - Paintings,RQUQttOoLSQ,https://www.youtube.com/watch?v=RQUQttOoLSQ
LEGO Instructions - Botanicals - 11501 - Tulip Bouquet - Botanical Collection (Book 1),fu0lheZkWds,https://www.youtube.com/watch?v=fu0lheZkWds
LEGO Instructions - Botanicals - 11501 - Tulip Bouquet - Botanical Collection (Book 2),BZ90NRLJyfs,https://www.youtube.com/watch?v=BZ90NRLJyfs
LEGO Instructions - Botanicals - 11501 - Tulip Bouquet - Botanical Collection (All Books),DpT9nKGqDMc,https://www.youtube.com/watch?v=DpT9nKGqDMc
LEGO Instructions - Botanicals - 11509 - Flowering Cactus - Botanical Collection,xgpEsznfAGo,https://www.youtube.com/watch?v=xgpEsznfAGo
"LEGO Instructions - City - 60505 - Airplane, Service Truck & Hovercraft Remix - Mix & Match (Book 3)",m_QwcDRcoEk,https://www.youtube.com/watch?v=m_QwcDRcoEk
LEGO Instructions - Creator - 30714 - Orange Cat - 3 in 1 (Book 1),P-ADnpoeInw,https://www.youtube.com/watch?v=P-ADnpoeInw
LEGO Instructions - Creator - 30714 - Orange Cat - 3 in 1 (Book 2),9QIjUI0JbHE,https://www.youtube.com/watch?v=9QIjUI0JbHE
LEGO Instructions - Creator - 30714 - Orange Cat - 3 in 1 (Book 3),tvCVH3Oy9j8,https://www.youtube.com/watch?v=tvCVH3Oy9j8
LEGO Instructions - Creator - 30714 - Orange Cat - 3 in 1 (All Books),jDVVNoXUGcQ,https://www.youtube.com/watch?v=jDVVNoXUGcQ
LEGO Instructions - Creator - 30715 - Cute Animal Birthday Party - Seasonal,UCD-BHqTb2A,https://www.youtube.com/watch?v=UCD-BHqTb2A
LEGO Instructions - Creator - 31376 - Cute Hamster with a Flower - 3 in 1 (Book 1),hUYw4hntuWI,https://www.youtube.com/watch?v=hUYw4hntuWI
LEGO Instructions - Creator - 31376 - Cute Hamster with a Flower - 3 in 1 (Book 2),jpZjkoWVPHU,https://www.youtube.com/watch?v=jpZjkoWVPHU
LEGO Instructions - Creator - 31376 - Cute Hamster with a Flower - 3 in 1 (Book 3),aE7W8Rbh1Os,https://www.youtube.com/watch?v=aE7W8Rbh1Os
LEGO Instructions - Creator - 31376 - Cute Hamster with a Flower - 3 in 1 (All Books),bSU4J4vR8SE,https://www.youtube.com/watch?v=bSU4J4vR8SE
LEGO Instructions - Creator - 31377 - Turtle with a Water Lily - 3 in 1 (Book 1),YJ3ankp_tR4,https://www.youtube.com/watch?v=YJ3ankp_tR4
LEGO Instructions - Creator - 31377 - Turtle with a Water Lily - 3 in 1 (Book 2),ToABsTjwKxI,https://www.youtube.com/watch?v=ToABsTjwKxI
LEGO Instructions - Creator - 31377 - Turtle with a Water Lily - 3 in 1 (Book 3),RhPx5kGGP4s,https://www.youtube.com/watch?v=RhPx5kGGP4s
LEGO Instructions - Creator - 31377 - Turtle with a Water Lily - 3 in 1 (All Books),7ry3HHRnYoU,https://www.youtube.com/watch?v=7ry3HHRnYoU
LEGO Instructions - Creator - 31378 - Space Exploration Telescope (Book 1),NS9MiixHTFE,https://www.youtube.com/watch?v=NS9MiixHTFE
LEGO Instructions - Creator - 31378 - Space Exploration Telescope (Book 2),7kt1cA13pjg,https://www.youtube.com/watch?v=7kt1cA13pjg
LEGO Instructions - Creator - 31378 - Space Exploration Telescope (Book 3),gQAIhoAXALw,https://www.youtube.com/watch?v=gQAIhoAXALw
LEGO Instructions - Creator - 31378 - Space Exploration Telescope (All Books),RCCwfA9e4xc,https://www.youtube.com/watch?v=RCCwfA9e4xc
LEGO Instructions - Creator - 31379 - Fierce Dinosaur - 3 in 1 (Book 1),bYYFuaPucIg,https://www.youtube.com/watch?v=bYYFuaPucIg
LEGO Instructions - Creator - 31379 - Fierce Dinosaur - 3 in 1 (Book 2),_-hW8Au-di0,https://www.youtube.com/watch?v=_-hW8Au-di0
LEGO Instructions - Creator - 31379 - Fierce Dinosaur - 3 in 1 (Book 3),DCU11VgfmTM,https://www.youtube.com/watch?v=DCU11VgfmTM
LEGO Instructions - Creator - 31379 - Fierce Dinosaur - 3 in 1 (All Books),fD-Tm9RUmqU,https://www.youtube.com/watch?v=fD-Tm9RUmqU
LEGO Instructions - Creator - 31380 - Retro Gaming Console - 3 in 1 (Book 1),DpUAwchIIAU,https://www.youtube.com/watch?v=DpUAwchIIAU
LEGO Instructions - Creator - 31380 - Retro Gaming Console - 3 in 1 (Book 2),8dbWCo6vTuM,https://www.youtube.com/watch?v=8dbWCo6vTuM
LEGO Instructions - Creator - 31380 - Retro Gaming Console - 3 in 1 (Book 3),K-brZ0I1kdk,https://www.youtube.com/watch?v=K-brZ0I1kdk
LEGO Instructions - Creator - 31380 - Retro Gaming Console - 3 in 1 (All Books),8a4NbVoxwgA,https://www.youtube.com/watch?v=8a4NbVoxwgA
LEGO Instructions - Creator - 31381 - Fierce Shark with a Treasure Chest - 3 in 1 (Book 1),dbVjMtNPkJo,https://www.youtube.com/watch?v=dbVjMtNPkJo
LEGO Instructions - Creator - 31381 - Fierce Shark with a Treasure Chest - 3 in 1 (Book 2),BDVdqMnGyvM,https://www.youtube.com/watch?v=BDVdqMnGyvM
LEGO Instructions - Creator - 31381 - Fierce Shark with a Treasure Chest - 3 in 1 (Book 3),H2vrb3P-F70,https://www.youtube.com/watch?v=H2vrb3P-F70
LEGO Instructions - Creator - 31381 - Fierce Shark with a Treasure Chest - 3 in 1 (All Books),8kdF4VScHvY,https://www.youtube.com/watch?v=8kdF4VScHvY
LEGO Instructions - Creator - 31382 - Playful Puppy - 3 in 1 (Book 1),NuQeXTvinJk,https://www.youtube.com/watch?v=NuQeXTvinJk
LEGO Instructions - Creator - 31382 - Playful Puppy - 3 in 1 (Book 2),G18R1rx7MWw,https://www.youtube.com/watch?v=G18R1rx7MWw
LEGO Instructions - Creator - 31382 - Playful Puppy - 3 in 1 (Book 3),lEDdJiN4YTY,https://www.youtube.com/watch?v=lEDdJiN4YTY
LEGO Instructions - Creator - 31382 - Playful Puppy - 3 in 1 (All Books),4fQsIcfEzoo,https://www.youtube.com/watch?v=4fQsIcfEzoo
LEGO Instructions - Creator - 31384 - Colourful Hummingbird - 3 in 1 (Book 1),kpoclxuNYp0,https://www.youtube.com/watch?v=kpoclxuNYp0
LEGO Instructions - Creator - 31384 - Colourful Hummingbird - 3 in 1 (Book 2),rvebcqlwhgk,https://www.youtube.com/watch?v=rvebcqlwhgk
LEGO Instructions - Creator - 31384 - Colourful Hummingbird - 3 in 1 (Book 3),gleRTxClHF0,https://www.youtube.com/watch?v=gleRTxClHF0
LEGO Instructions - Creator - 31384 - Colourful Hummingbird - 3 in 1 (All Books),jTrUOoP8ntQ,https://www.youtube.com/watch?v=jTrUOoP8ntQ
LEGO Instructions - Creator - 31385 - Beautiful Dolphins - 3 in 1 (Book 1),ODiQ3XR75uA,https://www.youtube.com/watch?v=ODiQ3XR75uA
LEGO Instructions - Creator - 31385 - Beautiful Dolphins - 3 in 1 (Book 2),bxJJpajbovY,https://www.youtube.com/watch?v=bxJJpajbovY
LEGO Instructions - Creator - 31385 - Beautiful Dolphins - 3 in 1 (Book 3),XV8HyqMLruw,https://www.youtube.com/watch?v=XV8HyqMLruw
LEGO Instructions - Creator - 31385 - Beautiful Dolphins - 3 in 1 (All Books),xtVEpwNcHEo,https://www.youtube.com/watch?v=xtVEpwNcHEo
LEGO Instructions - Disney - 30720 - Ariel and Flounder’s Birthday Music Fun - Disney Princess,8OVV--MdLac,https://www.youtube.com/watch?v=8OVV--MdLac
LEGO Instructions - Dreamzzz - 71508 - Fox Guardian Mech - Season 4,HQt85LJ2mqc,https://www.youtube.com/watch?v=HQt85LJ2mqc
LEGO Instructions - Dreamzzz - 71512 - Crocodile Submarine - Season 4,59epSIC1EJw,https://www.youtube.com/watch?v=59epSIC1EJw
LEGO Instructions - Dreamzzz - 71513 - Nightmare Scorpion Digger - Season 4,rQgh1fCkk5Q,https://www.youtube.com/watch?v=rQgh1fCkk5Q
LEGO Instructions - Dreamzzz - 71514 - Dino Jet - Season 4,fCU58udPC4o,https://www.youtube.com/watch?v=fCU58udPC4o
[Private video],EW2OI46gi3Y,https://www.youtube.com/watch?v=EW2OI46gi3Y
[Private video],6F0bsHxhQKo,https://www.youtube.com/watch?v=6F0bsHxhQKo
[Private video],ImQa_VJabPQ,https://www.youtube.com/watch?v=ImQa_VJabPQ
LEGO Instructions - Duplo - 10470 - Modern Family House with Figures (All Books),ZrlONyW7Bs8,https://www.youtube.com/watch?v=ZrlONyW7Bs8
LEGO Instructions - Duplo - 10471 - Blue Police Motorcycle,RTOSagr8wBk,https://www.youtube.com/watch?v=RTOSagr8wBk
LEGO Instructions - Duplo - 10473 - Fire Truck with Hose and Firefighter,zFJG6In-zF4,https://www.youtube.com/watch?v=zFJG6In-zF4
LEGO Instructions - Duplo - 10474 - Creative Vehicles,uQJnYDQZsgM,https://www.youtube.com/watch?v=uQJnYDQZsgM
LEGO Instructions - Duplo - 10475 - 3 in 1 Construction Vehicles (Book 1),wD5dGOROdcQ,https://www.youtube.com/watch?v=wD5dGOROdcQ
[Private video],Kvj0ZDmC4hE,https://www.youtube.com/watch?v=Kvj0ZDmC4hE
[Private video],Gf-CljsoJnY,https://www.youtube.com/watch?v=Gf-CljsoJnY
LEGO Instructions - Duplo - 10475 - 3 in 1 Construction Vehicles (All Books),Pt3clxyv1z8,https://www.youtube.com/watch?v=Pt3clxyv1z8
[Private video],ZMGKSztvj5o,https://www.youtube.com/watch?v=ZMGKSztvj5o
[Private video],s9fEUURFuqA,https://www.youtube.com/watch?v=s9fEUURFuqA
[Private video],OB8yC5BlV9I,https://www.youtube.com/watch?v=OB8yC5BlV9I
LEGO Instructions - Duplo - 10476 - 3 in 1 Construction Site and Vehicles (All Books),g0vtjT8i5M8,https://www.youtube.com/watch?v=g0vtjT8i5M8
LEGO Instructions - Marvel Super Heroes - 11206 - Spidey on his Motorcycle vs. Rhino,WUBJVI0EnAg,https://www.youtube.com/watch?v=WUBJVI0EnAg
LEGO Instructions - Minecraft - 21583 - Steve's Taiga Adventure - Minifig-scale,GxLWil4FplE,https://www.youtube.com/watch?v=GxLWil4FplE
LEGO Instructions - Minecraft - 21585 - Chicken Farm - Minifig-scale,PdfeQCzo9y4,https://www.youtube.com/watch?v=PdfeQCzo9y4
LEGO Instructions - Minecraft - 21586 - The Pale Garden - Minifig-scale,PQFp-gboUIA,https://www.youtube.com/watch?v=PQFp-gboUIA
LEGO Instructions - Minecraft - 21587 - Zombie Dungeon - Minifig-scale,OMpVf3pt0JU,https://www.youtube.com/watch?v=OMpVf3pt0JU
LEGO Instructions - Minecraft - 21588 - The Fox - Buildable Figures,bhiSIl4nn2E,https://www.youtube.com/watch?v=bhiSIl4nn2E
LEGO Instructions - Minecraft - 21589 - Mini Biomes - Microscale,MfG2YaY7Hlo,https://www.youtube.com/watch?v=MfG2YaY7Hlo
LEGO Instructions - Minecraft - 21590 - Wither Battle - Minifig-scale,xv1P4A1zJyo,https://www.youtube.com/watch?v=xv1P4A1zJyo
LEGO Instructions - Duplo - 30712 - Celebration Cake,Q1PgsVHcd9Y,https://www.youtube.com/watch?v=Q1PgsVHcd9Y
LEGO Instructions - Friends - 30721 - Flower Stand with Roses - General,1e9FivJNC4c,https://www.youtube.com/watch?v=1e9FivJNC4c
LEGO Instructions - Friends - 30722 - Garden Bunny House,htn_6gBFBqI,https://www.youtube.com/watch?v=htn_6gBFBqI
LEGO Instructions - Star Wars - 30727 - TIE Advanced - Episode IV,1JwhUnMSI0Q,https://www.youtube.com/watch?v=1JwhUnMSI0Q
LEGO Instructions - Technic - 30735 - Hot Rod Car,HYqGYmpXY2c,https://www.youtube.com/watch?v=HYqGYmpXY2c
LEGO Instructions - Seasonal - 40863 - Easter Egg Basket - Easter,XmxdLLZwYVI,https://www.youtube.com/watch?v=XmxdLLZwYVI
LEGO Instructions - Seasonal - 40867 - Love Letters - Valentine's Day,3rkpAfNljY8,https://www.youtube.com/watch?v=3rkpAfNljY8
[Private video],kjOyTUCQcUc,https://www.youtube.com/watch?v=kjOyTUCQcUc
LEGO Instructions - Seasonal - 40920 - Bugs Bunny - Easter,m4sFj-AL_tY,https://www.youtube.com/watch?v=m4sFj-AL_tY
LEGO Instructions - Miscellaneous - 66817 - Hearts & Flowers Gift Set  (Book 1),X8ed8YuzHq4,https://www.youtube.com/watch?v=X8ed8YuzHq4
LEGO Instructions - Miscellaneous - 66817 - Hearts & Flowers Gift Set  (Book 2),NTx3m8EnyjM,https://www.youtube.com/watch?v=NTx3m8EnyjM
[Private video],c2d-5Aw7V6g,https://www.youtube.com/watch?v=c2d-5Aw7V6g
LEGO Instructions - Miscellaneous - 66817 - Hearts & Flowers Gift Set  (All Books),dm7Of3S1NSE,https://www.youtube.com/watch?v=dm7Of3S1NSE
LEGO Instructions - Ninjago - 71866 - Ninja Character Display - Legacy,twuKRSYqVHQ,https://www.youtube.com/watch?v=twuKRSYqVHQ
LEGO Instructions - Marvel Super Heroes - 76341 - Ravager Jumpsuit Groot - Guardians of the Galaxy,7L9I4o2x0Og,https://www.youtube.com/watch?v=7L9I4o2x0Og
LEGO Instructions - Harry Potter - 76460 - Hogwarts Castle: Sorting Hat Ceremony,kyaOlp-GmJE,https://www.youtube.com/watch?v=kyaOlp-GmJE
LEGO Instructions - Harry Potter - 76461 - Cornish Pixie,mu3D2MKXZy8,https://www.youtube.com/watch?v=mu3D2MKXZy8
[Private video],DbXpQCYTLs8,https://www.youtube.com/watch?v=DbXpQCYTLs8
[Private video],8irUvlDJANY,https://www.youtube.com/watch?v=8irUvlDJANY
[Private video],Cy8eE-LOifg,https://www.youtube.com/watch?v=Cy8eE-LOifg
[Private video],rp5Evrbzy8g,https://www.youtube.com/watch?v=rp5Evrbzy8g
LEGO Instructions - Speed Champions - 77257 - McLaren W1 - McLaren,dkJuCnst9pE,https://www.youtube.com/watch?v=dkJuCnst9pE
[Private video],BNH3Vzlk8sE,https://www.youtube.com/watch?v=BNH3Vzlk8sE
LEGO Instructions - Ideas - 21365 - Love Birds,OYX5OpZMllA,https://www.youtube.com/watch?v=OYX5OpZMllA
LEGO Instructions - Botanicals - 11508 - Daisies - Botanical Collection,osQ_7GzAD7U,https://www.youtube.com/watch?v=osQ_7GzAD7U
LEGO Instructions - City - 60488 - Fries Food Truck - Traffic (Book 1),cUOULaceWKo,https://www.youtube.com/watch?v=cUOULaceWKo
"LEGO Instructions - City - 60505 - Airplane, Service Truck & Hovercraft Remix (All Books)",ss3z2PxmnvQ,https://www.youtube.com/watch?v=ss3z2PxmnvQ
[Private video],K9LNr2Z3um0,https://www.youtube.com/watch?v=K9LNr2Z3um0
LEGO Instructions - BrickHeadz - 40922 - Angel - Disney,Q9HZ88Wnmm8,https://www.youtube.com/watch?v=Q9HZ88Wnmm8
LEGO Instructions - City - 60498 - Tractor - Farm,H8qj2Fk5GSY,https://www.youtube.com/watch?v=H8qj2Fk5GSY
LEGO Instructions - Disney - 43281 - Elsa's Ice Castle and Snow Ride Adventure - Frozen (Book 1),IP4K6VvkdWE,https://www.youtube.com/watch?v=IP4K6VvkdWE
LEGO Instructions - Disney - 43281 - Elsa's Ice Castle and Snow Ride Adventure - Frozen (Book 2),8lhlbJPr4_A,https://www.youtube.com/watch?v=8lhlbJPr4_A
LEGO Instructions - Disney - 43281 - Elsa's Ice Castle and Snow Ride Adventure - Frozen (Book 3),lD8sjyqB2Oc,https://www.youtube.com/watch?v=lD8sjyqB2Oc
LEGO Instructions - Disney - 43281 - Elsa's Ice Castle and Snow Ride Adventure - Frozen (Book 4),y-R3JpU-pq8,https://www.youtube.com/watch?v=y-R3JpU-pq8
