setID,number,name,year,theme,subtheme,pieces,minifigs,availability,packagingType,imageURL,bricksetURL
52420,21376,Orange Cat,2026,Ideas,,1755,,Retail,Box,https://images.brickset.com/sets/images/21376-1.jpg,https://brickset.com/sets/21376-1
52565,40895,{?},2026,Jurassic World,Promotional,,,LEGO exclusive,Box,,https://brickset.com/sets/40895-1
52569,77977,Baby Dinosaur: Pteranodon,2026,Jurassic World,,373,,Retail,Box,https://images.brickset.com/sets/images/77977-1.jpg,https://brickset.com/sets/77977-1
52568,77978,Young T. rex Transport Truck,2026,Jurassic World,,115,,Retail,Box,https://images.brickset.com/sets/images/77978-1.jpg,https://brickset.com/sets/77978-1
52705,77981,"Velociraptor, Stegosaurus & Pteranodon Rescue",2026,Jurassic World,,171,,{Not specified},Box,https://images.brickset.com/sets/images/77981-1.jpg,https://brickset.com/sets/77981-1
52567,77982,Spinosaurus Dinosaur Escape,2026,Jurassic World,,820,,Retail,Box,https://images.brickset.com/sets/images/77982-1.jpg,https://brickset.com/sets/77982-1
52566,77983,Mosasaurus Dinosaur Boat Attack,2026,Jurassic World,,703,,Retail,Box,https://images.brickset.com/sets/images/77983-1.jpg,https://brickset.com/sets/77983-1
51937,77984,Jurassic Park Jeep Wrangler,2026,Jurassic World,,1924,,{Not specified},Box,https://images.brickset.com/sets/images/77984-1.jpg,https://brickset.com/sets/77984-1
51938,77985,Dinosaur Fossils: Triceratops,2026,Jurassic World,Dinosaur Fossils,1154,,{Not specified},Box,https://images.brickset.com/sets/images/77985-1.jpg,https://brickset.com/sets/77985-1
52489,122509,Ranger with Laboratory,2026,Jurassic World,Magazine Gift,28,,Magazine gift,Paper bag,https://images.brickset.com/sets/images/122509-1.jpg,https://brickset.com/sets/122509-1
52452,72537,Derpy & Sussie,2026,KPop Demon Hunters,,,,{Not specified},{Not specified},,https://brickset.com/sets/72537-1
51852,11206,Spidey on his Motorcycle vs. Rhino,2026,Marvel Super Heroes,Spidey and His Amazing Friends,61,2,Retail,Box,https://images.brickset.com/sets/images/11206-1.jpg,https://brickset.com/sets/11206-1
51853,11207,Spidey: Underwater Vehicles,2026,Marvel Super Heroes,Spidey and His Amazing Friends,154,3,Retail,Box,https://images.brickset.com/sets/images/11207-1.jpg,https://brickset.com/sets/11207-1
51854,11208,Team Spidey Pirate Ship,2026,Marvel Super Heroes,Spidey and His Amazing Friends,201,4,Retail,Box,https://images.brickset.com/sets/images/11208-1.jpg,https://brickset.com/sets/11208-1
52666,11209,{?},2026,Marvel Super Heroes,,,,{Not specified},{Not specified},,https://brickset.com/sets/11209-1
52667,11211,{?},2026,Marvel Super Heroes,,,,{Not specified},{Not specified},,https://brickset.com/sets/11211-1
51897,30725,Spider-Man vs. Anti-Venom Heist,2026,Marvel Super Heroes,Spider-Man,31,2,Retail - limited,Paper bag,https://images.brickset.com/sets/images/30725-1.jpg,https://brickset.com/sets/30725-1
51858,76334,Epic Battle: Spider-Man vs. Sandman,2026,Marvel Super Heroes,Spider-Man 3,201,3,Retail,Box,https://images.brickset.com/sets/images/76334-1.jpg,https://brickset.com/sets/76334-1
51859,76335,Spider-Man vs. Ghost Rider Motorcycle,2026,Marvel Super Heroes,Spider-Man,72,2,Retail,Box,https://images.brickset.com/sets/images/76335-1.jpg,https://brickset.com/sets/76335-1
51860,76336,Spider-Man Car vs. Venomized Wolverine,2026,Marvel Super Heroes,Spider-Man,134,2,Retail,Box,https://images.brickset.com/sets/images/76336-1.jpg,https://brickset.com/sets/76336-1
51861,76337,Miles Morales Mech vs. Spider-Man 2099,2026,Marvel Super Heroes,Spider-Man,135,2,Retail,Box,https://images.brickset.com/sets/images/76337-1.jpg,https://brickset.com/sets/76337-1
51862,76338,Mech Battle: Spider-Man vs. Doc Ock,2026,Marvel Super Heroes,Spider-Man,315,3,Retail,Box,https://images.brickset.com/sets/images/76338-1.jpg,https://brickset.com/sets/76338-1
52668,76339,{?},2026,Marvel Super Heroes,,,,{Not specified},{Not specified},,https://brickset.com/sets/76339-1
52669,76340,{?},2026,Marvel Super Heroes,,,,{Not specified},{Not specified},,https://brickset.com/sets/76340-1
51863,76341,Ravager Jumpsuit Groot,2026,Marvel Super Heroes,Guardians of the Galaxy Vol. 2,604,,Retail,Box,https://images.brickset.com/sets/images/76341-1.jpg,https://brickset.com/sets/76341-1
51864,76342,Spider-Man vs. Mysterio: The Daily Bugle,2026,Marvel Super Heroes,Spider-Man,781,7,Retail,Box,https://images.brickset.com/sets/images/76342-1.jpg,https://brickset.com/sets/76342-1
51865,76343,Epic Battle: Hulkbuster vs. The Hulk,2026,Marvel Super Heroes,Avengers: Age of Ultron,413,2,Retail,Box,https://images.brickset.com/sets/images/76343-1.jpg,https://brickset.com/sets/76343-1
51866,76344,Iron Man Mark 3 Collectors' Edition,2026,Marvel Super Heroes,Iron Man,1297,1,Retail,Box,https://images.brickset.com/sets/images/76344-1.jpg,https://brickset.com/sets/76344-1
51966,76346,Spider-Man Hero Figure,2026,Marvel Super Heroes,Spider-Man: Brand New Day,813,,Retail,Box,https://images.brickset.com/sets/images/76346-1.jpg,https://brickset.com/sets/76346-1
51967,76349,Spider-Man Prison Transport Chase,2026,Marvel Super Heroes,Spider-Man: Brand New Day,367,,Retail,Box,https://images.brickset.com/sets/images/76349-1.jpg,https://brickset.com/sets/76349-1
51968,76350,Spider-Man vs. Hulk Epic Clash,2026,Marvel Super Heroes,Spider-Man: Brand New Day,534,,Retail,Box,https://images.brickset.com/sets/images/76350-1.jpg,https://brickset.com/sets/76350-1
52670,76352,{?},2026,Marvel Super Heroes,,,,{Not specified},{Not specified},,https://brickset.com/sets/76352-1
51965,76354,S.H.I.E.L.D. Helicarrier,2026,Marvel Super Heroes,Avengers,3057,,LEGO exclusive,Box,https://images.brickset.com/sets/images/76354-1.jpg,https://brickset.com/sets/76354-1
52490,L0002276,Black Panther with Hoverboard,2026,Marvel Super Heroes,Magazine Gift,,,Magazine gift,Paper bag,https://images.brickset.com/sets/images/L0002276-1.jpg,https://brickset.com/sets/L0002276-1
52693,L0002277,Iron Man,2026,Marvel Super Heroes,Magazine Gift,22,,Retail - limited,Metal canister,https://images.brickset.com/sets/images/L0002277-1.jpg,https://brickset.com/sets/L0002277-1
52694,L0002277,Iron Man,2026,Marvel Super Heroes,Magazine Gift,22,,Retail - limited,Metal canister,https://images.brickset.com/sets/images/L0002277-2.jpg,https://brickset.com/sets/L0002277-2
52414,L0002282,Venom with Mech,2026,Marvel Super Heroes,Magazine Gift,,,Magazine gift,Paper bag,https://images.brickset.com/sets/images/L0002282-1.jpg,https://brickset.com/sets/L0002282-1
52689,L0002283,Spider-Man with Spider-Crawler,2026,Marvel Super Heroes,Magazine Gift,,,Magazine gift,Paper bag,https://images.brickset.com/sets/images/L0002283-1.jpg,https://brickset.com/sets/L0002283-1
52671,21582,{?},2026,Minecraft,,,,{Not specified},{Not specified},,https://brickset.com/sets/21582-1
51764,21583,Steve's Taiga Adventure,2026,Minecraft,Minifig-scale,79,2,Retail,Box,https://images.brickset.com/sets/images/21583-1.jpg,https://brickset.com/sets/21583-1
51765,21584,Nether & End Portal Journey,2026,Minecraft,Minifig-scale,192,2,Retail,Box,https://images.brickset.com/sets/images/21584-1.jpg,https://brickset.com/sets/21584-1
51766,21585,Chicken Farm,2026,Minecraft,Minifig-scale,233,2,Retail,Box,https://images.brickset.com/sets/images/21585-1.jpg,https://brickset.com/sets/21585-1
51767,21586,The Pale Garden,2026,Minecraft,Minifig-scale,243,4,Retail,Box,https://images.brickset.com/sets/images/21586-1.jpg,https://brickset.com/sets/21586-1
51768,21587,Zombie Dungeon,2026,Minecraft,Minifig-scale,284,4,Retail,Box,https://images.brickset.com/sets/images/21587-1.jpg,https://brickset.com/sets/21587-1
51769,21588,The Fox,2026,Minecraft,Buildable Figures,497,,Retail,Box,https://images.brickset.com/sets/images/21588-1.jpg,https://brickset.com/sets/21588-1
51770,21589,Mini Biomes,2026,Minecraft,Microscale,797,4,Retail,Box,https://images.brickset.com/sets/images/21589-1.jpg,https://brickset.com/sets/21589-1
51771,21590,Wither Battle,2026,Minecraft,Minifig-scale,494,4,Retail,Box,https://images.brickset.com/sets/images/21590-1.jpg,https://brickset.com/sets/21590-1
51772,21591,{?},2026,Minecraft,,,,{Not specified},{Not specified},,https://brickset.com/sets/21591-1
51773,21592,{?},2026,Minecraft,,,,{Not specified},{Not specified},,https://brickset.com/sets/21592-1
51774,21593,{?},2026,Minecraft,,,,{Not specified},{Not specified},,https://brickset.com/sets/21593-1
51775,21594,{?},2026,Minecraft,,,,{Not specified},{Not specified},,https://brickset.com/sets/21594-1
51776,21595,{?},2026,Minecraft,,,,{Not specified},{Not specified},,https://brickset.com/sets/21595-1
51777,21596,{?},2026,Minecraft,,,,{Not specified},{Not specified},,https://brickset.com/sets/21596-1
51778,21597,{?},2026,Minecraft,,,,{Not specified},{Not specified},,https://brickset.com/sets/21597-1
51779,21598,{?},2026,Minecraft,,,,{Not specified},{Not specified},,https://brickset.com/sets/21598-1
51900,30732,Alex's Campfire Conflict,2026,Minecraft,Minifig-scale,31,2,Retail - limited,Paper bag,https://images.brickset.com/sets/images/30732-1.jpg,https://brickset.com/sets/30732-1
52373,L0002246,"Hero, Stray and Snowbiome",2026,Minecraft,Magazine Gift,19,2,Magazine gift,Paper bag,https://images.brickset.com/sets/images/L0002246-1.jpg,https://brickset.com/sets/L0002246-1
52491,L0002247,Realm Raider with Creeper and TNT Launcher,2026,Minecraft,Magazine Gift,,,Magazine gift,Paper bag,https://images.brickset.com/sets/images/L0002247-1.jpg,https://brickset.com/sets/L0002247-1
52553,L0002248,Hero and Blaze,2026,Minecraft,Magazine Gift,,,Magazine gift,Paper bag,,https://brickset.com/sets/L0002248-1
52706,L0002249,Hero with Illager,2026,Minecraft,Magazine Gift,,,Magazine gift,Paper bag,,https://brickset.com/sets/L0002249-1
52451,12015,LEGO Christmas Ideas parts,2026,Miscellaneous,Book Parts,50,,{Not specified},Polybag,https://images.brickset.com/sets/images/12015-1.jpg,https://brickset.com/sets/12015-1
52418,40921,Up-Scaled Blue Astronaut Minifigure,2026,Miscellaneous,Up-Scaled Minifigure,793,1,Retail,Box,https://images.brickset.com/sets/images/40921-1.jpg,https://brickset.com/sets/40921-1
52423,40955,Maersk Dual-Fuel Container Vessel,2026,Miscellaneous,Maersk,1516,,LEGO exclusive,Box,https://images.brickset.com/sets/images/40955-1.jpg,https://brickset.com/sets/40955-1
52342,66817,Hearts & Flowers Gift Set ,2026,Miscellaneous,,661,,Retail - limited,Box,https://images.brickset.com/sets/images/66817-1.jpg,https://brickset.com/sets/66817-1
52326,4000050,LEGO Mexico Operations,2026,Miscellaneous,LEGO internal,,,{Not specified},Box,,https://brickset.com/sets/4000050-1
52573,43025,Nike Air Max 95,2026,Nike,,1213,1,Retail,Box,https://images.brickset.com/sets/images/43025-1.jpg,https://brickset.com/sets/43025-1
51784,30723,Cole's Car,2026,Ninjago,Rise of the Snakes,39,1,Retail - limited,Paper bag,https://images.brickset.com/sets/images/30723-1.jpg,https://brickset.com/sets/30723-1
51785,71849,Nya vs. Mutation Monster Spinner,2026,Ninjago,Monster Spinners,49,2,Retail,Box,https://images.brickset.com/sets/images/71849-1.jpg,https://brickset.com/sets/71849-1
51786,71850,Lloyd vs. Earth Monster Spinner,2026,Ninjago,Monster Spinners,52,2,Retail,Box,https://images.brickset.com/sets/images/71850-1.jpg,https://brickset.com/sets/71850-1
51787,71851,Kai's Dragon Mech Battle Pack,2026,Ninjago,Dragons Rising Season 4,85,3,Retail,Box,https://images.brickset.com/sets/images/71851-1.jpg,https://brickset.com/sets/71851-1
51788,71853,Jay's Dragon Mech Fight,2026,Ninjago,Dragons Rising Season 4,107,2,Retail,Box,https://images.brickset.com/sets/images/71853-1.jpg,https://brickset.com/sets/71853-1
51789,71854,Cole's Mission Mech,2026,Ninjago,Dragons Rising Season 4,364,3,Retail,Box,https://images.brickset.com/sets/images/71854-1.jpg,https://brickset.com/sets/71854-1
51790,71855,Ninja Dragon Riyu's Battle,2026,Ninjago,Dragons Rising Season 4,347,4,Retail,Box,https://images.brickset.com/sets/images/71855-1.jpg,https://brickset.com/sets/71855-1
51791,71856,Jay's Transforming Car,2026,Ninjago,Dragons Rising Season 4,387,5,Retail,Box,https://images.brickset.com/sets/images/71856-1.jpg,https://brickset.com/sets/71856-1
51792,71857,Ninja Vehicle Tree House Battle,2026,Ninjago,Dragons Rising Season 4,642,6,Retail,Box,https://images.brickset.com/sets/images/71857-1.jpg,https://brickset.com/sets/71857-1
51793,71858,Four Weapons Blacksmith,2026,Ninjago,Pilot Season,1259,6,Retail,Box,https://images.brickset.com/sets/images/71858-1.jpg,https://brickset.com/sets/71858-1
51794,71859,The Dragon of Life,2026,Ninjago,Dragons Rising Season 4,1050,8,Retail,Box,https://images.brickset.com/sets/images/71859-1.jpg,https://brickset.com/sets/71859-1
51795,71860,Lloyd's Titan Mech,2026,Ninjago,Secrets of the Forbidden Spinjitzu,1293,3,Retail,Box,https://images.brickset.com/sets/images/71860-1.jpg,https://brickset.com/sets/71860-1
51796,71861,The Old Town,2026,Ninjago,Legacy,4851,24,Retail,Box,https://images.brickset.com/sets/images/71861-1.jpg,https://brickset.com/sets/71861-1
51797,71862,{?},2026,Ninjago,,81,,Retail,Box,,https://brickset.com/sets/71862-1
51798,71863,{?},2026,Ninjago,,232,,Retail,Box,,https://brickset.com/sets/71863-1
51799,71864,{?},2026,Ninjago,,394,,Retail,Box,,https://brickset.com/sets/71864-1
51800,71865,{?},2026,Ninjago,,,,{Not specified},{Not specified},,https://brickset.com/sets/71865-1
51801,71866,Ninja Character Display,2026,Ninjago,Legacy,447,8,Retail,Box,https://images.brickset.com/sets/images/71866-1.jpg,https://brickset.com/sets/71866-1
51802,71867,X-1 Ninja Charger,2026,Ninjago,Rebooted,691,,Retail,Box,https://images.brickset.com/sets/images/71867-1.jpg,https://brickset.com/sets/71867-1
51803,71868,{?},2026,Ninjago,,821,,Retail,Box,,https://brickset.com/sets/71868-1
51804,71869,{?},2026,Ninjago,,1214,,Retail,Box,,https://brickset.com/sets/71869-1
51805,71870,{?},2026,Ninjago,Legends,1707,,Retail,Box,,https://brickset.com/sets/71870-1
51806,71871,{?},2026,Ninjago,,1016,,Retail,Box,,https://brickset.com/sets/71871-1
51807,71872,{?},2026,Ninjago,,2178,,Retail,Box,,https://brickset.com/sets/71872-1
52472,112601,Lloyd vs. Dragonian Warrior,2026,Ninjago,Magazine Gift,2,2,Magazine gift,Paper bag,https://images.brickset.com/sets/images/112601-1.jpg,https://brickset.com/sets/112601-1
52407,951466,Kai with Motorcycle,2026,Ninjago,Magazine Gift,,,Magazine gift,Paper bag,,https://brickset.com/sets/951466-1
52406,951467,Lloyd with Mech,2026,Ninjago,Magazine Gift,,,Magazine gift,Paper bag,,https://brickset.com/sets/951467-1
52680,6614227,Dragon of Life,2026,Ninjago,Promotional,40,,Promotional,None (loose parts),https://images.brickset.com/sets/images/6614227-1.jpg,https://brickset.com/sets/6614227-1
52412,L0002199,Kur,2026,Ninjago,Magazine Gift,6,1,Magazine gift,Paper bag,https://images.brickset.com/sets/images/L0002199-1.jpg,https://brickset.com/sets/L0002199-1
52488,L0002200,Dragon Jay,2026,Ninjago,Magazine Gift,1,1,Magazine gift,Paper bag,https://images.brickset.com/sets/images/L0002200-1.jpg,https://brickset.com/sets/L0002200-1
52679,L0002201,Dragon Lloyd,2026,Ninjago,Magazine Gift,1,1,Magazine gift,Paper bag,https://images.brickset.com/sets/images/L0002201-1.jpg,https://brickset.com/sets/L0002201-1
52691,L0002212,Zane-Mech,2026,Ninjago,Magazine Gift,,,Magazine gift,Paper bag,,https://brickset.com/sets/L0002212-1
52631,75641,Dr. Hiriluk's Hideout,2026,One Piece,Season 2,271,,Retail,Box,https://images.brickset.com/sets/images/75641-1.jpg,https://brickset.com/sets/75641-1
52632,75642,Showdown with Captain Smoker,2026,One Piece,Season 2,547,,Retail,Box,https://images.brickset.com/sets/images/75642-1.jpg,https://brickset.com/sets/75642-1
52633,75643,Tony Tony Chopper,2026,One Piece,Season 2,577,,Retail,Box,https://images.brickset.com/sets/images/75643-1.jpg,https://brickset.com/sets/75643-1
52634,75644,Dorry vs. Brogy - Giants of Little Garden,2026,One Piece,Season 2,733,,Retail,Box,https://images.brickset.com/sets/images/75644-1.jpg,https://brickset.com/sets/75644-1
52635,75645,Battle at Drum Castle,2026,One Piece,Season 2,1038,,Retail,Box,https://images.brickset.com/sets/images/75645-1.jpg,https://brickset.com/sets/75645-1
52636,75646,Garp's Marine Battleship,2026,One Piece,Season 2,1705,,Retail,Box,https://images.brickset.com/sets/images/75646-1.jpg,https://brickset.com/sets/75646-1
52531,75647,Gum-Gum Fruit,2026,One Piece,,482,,{Not specified},Box,https://images.brickset.com/sets/images/75647-1.jpg,https://brickset.com/sets/75647-1
52051,30729,{?},2026,Pokémon,,,,{Not specified},Paper bag,,https://brickset.com/sets/30729-1
52052,30730,{?},2026,Pokémon,,,,{Not specified},Paper bag,,https://brickset.com/sets/30730-1
52053,40887,{?},2026,Pokémon,,,,{Not specified},{Not specified},,https://brickset.com/sets/40887-1
51991,40892,Kanto Region Badge Collection,2026,Pokémon,Promotional,312,,LEGO exclusive,Box,https://images.brickset.com/sets/images/40892-1.jpg,https://brickset.com/sets/40892-1
51990,40911,Mini Pokémon Centre,2026,Pokémon,Promotional,233,,Insiders Reward,Box,https://images.brickset.com/sets/images/40911-1.jpg,https://brickset.com/sets/40911-1
52637,72150,{?},2026,Pokémon,,,,{Not specified},{Not specified},,https://brickset.com/sets/72150-1
51808,72151,Eevee,2026,Pokémon,Sculptures,587,,Retail,Box,https://images.brickset.com/sets/images/72151-1.jpg,https://brickset.com/sets/72151-1
51809,72152,Pikachu and Poké Ball,2026,Pokémon,Sculptures,2050,,Retail,Box,https://images.brickset.com/sets/images/72152-1.jpg,https://brickset.com/sets/72152-1
51943,72153,"Venusaur, Charizard and Blastoise",2026,Pokémon,Sculptures,6838,,Retail,Box,https://images.brickset.com/sets/images/72153-1.jpg,https://brickset.com/sets/72153-1
52054,72154,{?},2026,Pokémon,,2239,,{Not specified},Box,,https://brickset.com/sets/72154-1
52055,72155,{?},2026,Pokémon,,,,{Not specified},{Not specified},,https://brickset.com/sets/72155-1
52056,72156,{?},2026,Pokémon,,,,{Not specified},{Not specified},,https://brickset.com/sets/72156-1
52057,72157,{?},2026,Pokémon,,,,{Not specified},{Not specified},,https://brickset.com/sets/72157-1
52058,72158,{?},2026,Pokémon,,,,{Not specified},{Not specified},,https://brickset.com/sets/72158-1
52059,72159,{?},2026,Pokémon,,,,{Not specified},{Not specified},,https://brickset.com/sets/72159-1
52060,72160,{?},2026,Pokémon,,,,{Not specified},{Not specified},,https://brickset.com/sets/72160-1
52061,72161,{?},2026,Pokémon,,,,{Not specified},{Not specified},,https://brickset.com/sets/72161-1
52062,72162,{?},2026,Pokémon,,,,{Not specified},{Not specified},,https://brickset.com/sets/72162-1
52063,72163,{?},2026,Pokémon,,,,{Not specified},{Not specified},,https://brickset.com/sets/72163-1
52064,72164,{?},2026,Pokémon,,,,{Not specified},{Not specified},,https://brickset.com/sets/72164-1
52065,72165,{?},2026,Pokémon,,,,{Not specified},{Not specified},,https://brickset.com/sets/72165-1
52066,72166,{?},2026,Pokémon,,,,{Not specified},{Not specified},,https://brickset.com/sets/72166-1
52067,72167,{?},2026,Pokémon,,,,{Not specified},{Not specified},,https://brickset.com/sets/72167-1
52068,72168,{?},2026,Pokémon,,,,{Not specified},{Not specified},,https://brickset.com/sets/72168-1
52476,40507,I Love Billund,2026,Promotional,LEGO House,1404,,LEGO House exclusive,Box,https://images.brickset.com/sets/images/40507-1.jpg,https://brickset.com/sets/40507-1
52405,40906,Restaurants of the World: Japan,2026,Promotional,Restaurants of the World,289,1,LEGO exclusive,Box,https://images.brickset.com/sets/images/40906-1.jpg,https://brickset.com/sets/40906-1
52692,40907,Restaurants of the World: Mexico,2026,Promotional,Restaurants of the World,326,,LEGO Gift with Purchase,Box,https://images.brickset.com/sets/images/40907-1.jpg,https://brickset.com/sets/40907-1
52350,40952,LEGOLAND Castle,2026,Promotional,LEGOLAND,613,,LEGOLAND exclusive,Box,https://images.brickset.com/sets/images/40952-1.jpg,https://brickset.com/sets/40952-1
52416,40972,Crocs,2026,Promotional,Minifigure,7,,Retail - limited,Paper bag,https://images.brickset.com/sets/images/40972-1.jpg,https://brickset.com/sets/40972-1
52419,40973,Crocs Multi,2026,Promotional,Minifigure,19,,{Not specified},Paper bag,https://images.brickset.com/sets/images/40973-1.jpg,https://brickset.com/sets/40973-1
52474,5009620,Jurong Point Grand Opening,2026,Promotional,LEGO Brand Store Opening Set,158,,LEGO exclusive,Box,https://images.brickset.com/sets/images/5009620-1.jpg,https://brickset.com/sets/5009620-1
52325,5009934,Dragonfly Garden,2026,Promotional,Botanical Collection,154,,LEGO exclusive,Box,https://images.brickset.com/sets/images/5009934-1.jpg,https://brickset.com/sets/5009934-1
52426,5010053,Airplane - Special Edition,2026,Promotional,Miscellaneous,151,,LEGO exclusive,Box,https://images.brickset.com/sets/images/5010053-1.jpg,https://brickset.com/sets/5010053-1
52507,5010075,Dolphin,2026,Promotional,Insiders Reward,153,,LEGO exclusive,Box,https://images.brickset.com/sets/images/5010075-1.jpg,https://brickset.com/sets/5010075-1
52609,5010172,LEGO Store Grand Opening,2026,Promotional,LEGO Brand Store Opening Set,158,,LEGOLAND exclusive,Box,https://images.brickset.com/sets/images/5010172-1.jpg,https://brickset.com/sets/5010172-1
52438,5010173,Happy Hummingbird,2026,Promotional,,156,,Promotional,Zip-lock bag,https://images.brickset.com/sets/images/5010173-1.jpg,https://brickset.com/sets/5010173-1
52722,5010202,Ljubljana 10 Years Anniversary Minifigures,2026,Promotional,Minifigure,8,,Promotional,{Not specified},https://images.brickset.com/sets/images/5010202-1.jpg,https://brickset.com/sets/5010202-1
52427,5010204,Grogu in Pram,2026,Promotional,,,,LEGO exclusive,{Not specified},,https://brickset.com/sets/5010204-1
52720,5010220,I Love LEGO Store Leeds,2026,Promotional,LEGO brand stores,1,,LEGO exclusive,Zip-lock bag,https://images.brickset.com/sets/images/5010220-1.jpg,https://brickset.com/sets/5010220-1
52721,5010221,I Love LEGO Store Oxford,2026,Promotional,LEGO brand stores,1,,LEGO exclusive,Zip-lock bag,https://images.brickset.com/sets/images/5010221-1.jpg,https://brickset.com/sets/5010221-1
